Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-07-28 11:58:40 +0000,Dumbbell Fly, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Dumbbell Fly, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Dumbbell Fly, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Skullcrusher, 5,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Skullcrusher, 5,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Skullcrusher, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Skullcrusher, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Cable Lateral Raise, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Cable Lateral Raise, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Cable Lateral Raise, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Cable Lateral Raise, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-28 11:58:40 +0000,Cable Crunch, 12,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Cable Crunch, 12,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Cable Crunch, 12,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Cable Crunch, 12,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-28 11:58:40 +0000,Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-25 12:14:03 +0000,Back Squat, 4,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-25 12:14:03 +0000,Back Squat, 4,111.13026281173174,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-25 12:14:03 +0000,Back Squat, 5,133.80990828351372,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-25 12:14:03 +0000,Back Squat, 4,136.07787283069192,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-25 12:14:03 +0000,Walking - Treadmill, 0,0.0,720.0,965.6064,15.0,0.0,false,, 0.0
2025-07-23 12:13:19 +0000,Barbell Incline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-23 12:13:19 +0000,Barbell Incline Bench Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-23 12:13:19 +0000,Barbell Incline Bench Press, 8,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Barbell Incline Bench Press, 8,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Barbell Incline Bench Press, 9,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Barbell Incline Bench Press, 10,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Dumbbell Shoulder Press, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Shoulder Press, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Cable Crossover Fly, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Cable Crossover Fly, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Cable Crossover Fly, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Cable Crossover Fly, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 12:13:19 +0000,Dumbbell Lateral Raise, 11,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Lateral Raise, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Lateral Raise, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Skullcrusher, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Skullcrusher, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 12:13:19 +0000,Dumbbell Skullcrusher, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Pull Up, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Pull Up, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Pull Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Upright Row, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Upright Row, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Upright Row, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Upright Row, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Barbell Curl, 5,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Barbell Curl, 5,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Barbell Curl, 5,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Barbell Curl, 6,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Dumbbell Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 12:06:29 +0000,Cable Crunch, 10,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Cable Crunch, 10,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Cable Crunch, 11,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Cable Crunch, 11,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Incline Back Extension, 22,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Incline Back Extension, 22,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Incline Back Extension, 22,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Incline Back Extension, 22,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Lat Pulldown, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Lat Pulldown, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Lat Pulldown, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 12:06:29 +0000,Lat Pulldown, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-18 12:08:56 +0000,Single Leg Leg Extension, 8,40.82336184920758,0.0,0.0,0.0,0.0,true,, 2.0
2025-07-18 12:08:56 +0000,Single Leg Leg Extension, 8,68.03893641534596,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Single Leg Leg Extension, 8,68.03893641534596,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Single Leg Leg Extension, 8,68.03893641534596,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Standing Leg Curl, 6,29.483539113316585,0.0,0.0,0.0,0.0,true,, 2.0
2025-07-18 12:08:56 +0000,Standing Leg Curl, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Standing Leg Curl, 9,49.895220037920375,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Standing Leg Curl, 9,49.895220037920375,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Cable Pull Through, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-18 12:08:56 +0000,Cable Pull Through, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-18 12:08:56 +0000,Cable Pull Through, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-18 12:08:56 +0000,Side Leg Hip Circle, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Side Leg Hip Circle, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Side Leg Hip Circle, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-18 12:08:56 +0000,Dumbbell Bulgarian Split Squat, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Dumbbell Bulgarian Split Squat, 7,22.67964547178199,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Dumbbell Bulgarian Split Squat, 7,22.67964547178199,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Dumbbell Bulgarian Split Squat, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Dumbbell Bulgarian Split Squat, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Single Leg Romanian Deadlift, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Single Leg Romanian Deadlift, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Single Leg Romanian Deadlift, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-18 12:08:56 +0000,Single Leg Romanian Deadlift, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-17 12:22:28 +0000,Barbell Bench Press, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-17 12:22:28 +0000,Barbell Bench Press, 5,95.25451098148434,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Barbell Bench Press, 5,95.25451098148434,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Barbell Bench Press, 4,95.25451098148434,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Barbell Bench Press, 4,95.25451098148434,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Dumbbell Shoulder Press, 9,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Dumbbell Shoulder Press, 9,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Dumbbell Shoulder Press, 9,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Dumbbell Shoulder Press, 9,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Cable Lateral Raise, 7,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Cable Lateral Raise, 7,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Cable Lateral Raise, 7,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Cable Lateral Raise, 7,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-17 12:22:28 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Dip, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Push Up, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Push Up, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 12:22:28 +0000,Push Up, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Pull Up, 3,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Pull Up, 3,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Pull Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Pull Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Upright Row, 10,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Upright Row, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Upright Row, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Upright Row, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Barbell Curl, 10,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Barbell Curl, 10,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Barbell Curl, 10,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Face Pull, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Face Pull, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Face Pull, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Face Pull, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Row, 8,56.69911367945497,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-16 12:10:41 +0000,Cable Row, 6,90.71858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Row, 6,90.71858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Row, 6,90.71858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Hammer Curls, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-16 12:10:41 +0000,Hammer Curls, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-16 12:10:41 +0000,Hammer Curls, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-16 12:10:41 +0000,Cable Crunch, 10,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Crunch, 10,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-16 12:10:41 +0000,Cable Crunch, 10,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Back Squat, 8,79.37875915123695,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-15 12:00:43 +0000,Back Squat, 3,111.13026281173174,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-15 12:00:43 +0000,Back Squat, 4,129.27397918915733,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Back Squat, 4,129.27397918915733,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Back Squat, 4,129.27397918915733,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Back Squat, 4,129.27397918915733,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Dumbbell Romanian Deadlift, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Dumbbell Romanian Deadlift, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Dumbbell Romanian Deadlift, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Dumbbell Romanian Deadlift, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Calf Raise, 27,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Calf Raise, 30,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Calf Raise, 30,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Calf Raise, 30,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Cable Pull Through, 6,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Cable Pull Through, 6,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Cable Pull Through, 7,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Cable Pull Through, 7,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Clam, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Clam, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Clam, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Clam, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-15 12:00:43 +0000,Hanging Knee Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Hanging Knee Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-15 12:00:43 +0000,Hanging Knee Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Barbell Bench Press, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-12 12:20:10 +0000,Barbell Bench Press, 3,92.98654643430615,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-12 12:20:10 +0000,Barbell Bench Press, 2,104.32636917019714,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Barbell Bench Press, 4,97.52247552866254,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Barbell Bench Press, 3,97.52247552866254,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Dumbbell Shoulder Press, 8,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Dumbbell Shoulder Press, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Dumbbell Shoulder Press, 12,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Cable Crossover Fly, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Cable Crossover Fly, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Cable Crossover Fly, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Dip, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Dip, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Dip, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Cable Crunch, 10,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Cable Crunch, 10,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Cable Crunch, 10,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-12 12:20:10 +0000,Dumbbell Incline Bench Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Dumbbell Incline Bench Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-12 12:20:10 +0000,Dumbbell Incline Bench Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-11 12:06:24 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Barbell Shrug, 6,108.86229826455354,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Barbell Shrug, 6,108.86229826455354,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Barbell Shrug, 6,108.86229826455354,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Barbell Shrug, 6,108.86229826455354,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Barbell Shrug, 6,108.86229826455354,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,EZ-Bar Curl, 8,18.14371637742559,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-11 12:06:24 +0000,EZ-Bar Curl, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,EZ-Bar Curl, 6,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,EZ-Bar Curl, 7,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,EZ-Bar Curl, 7,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Cable Row, 10,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Cable Row, 10,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Cable Row, 10,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Cable Row, 10,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-11 12:06:24 +0000,Dumbbell Bicep Curl, 7,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-11 12:06:24 +0000,Dumbbell Bicep Curl, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-11 12:06:24 +0000,Dumbbell Bicep Curl, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-11 12:06:24 +0000,Hanging Knee Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-10 12:35:23 +0000,Dumbbell Bulgarian Split Squat, 4,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-10 12:35:23 +0000,Dumbbell Bulgarian Split Squat, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-10 12:35:23 +0000,Dumbbell Bulgarian Split Squat, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-10 12:35:23 +0000,Dumbbell Bulgarian Split Squat, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-10 12:35:23 +0000,Cable Pull Through, 8,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-10 12:35:23 +0000,Cable Pull Through, 10,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-10 12:35:23 +0000,Cable Pull Through, 10,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-10 12:35:23 +0000,Cable Pull Through, 10,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-10 12:35:23 +0000,Single Leg Leg Extension, 5,72.57486550970236,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-10 12:35:23 +0000,Single Leg Leg Extension, 5,72.57486550970236,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-10 12:35:23 +0000,Single Leg Leg Extension, 6,72.57486550970236,0.0,0.0,0.0,0.0,false,, 2.0
